gram_key,brand name,description,corrected spelling,food_type,gram_type,tag1,tag2,tag3,tag4,tag5,tag6,tag7,equivalent,reference,comment
cheese salad,,salad with cheese,salad with cheese,f,2,"vegetable, dairy ","cheese, leafy",,saturated fat,,vague,3,,,
chex,,chex,,f,1,grain,cereal grain,,,,vague,,,,
chia pudding,,seed chia,,f,2,"seed, dairy ","chia seed, milk ",,"saturated fat, added sugars",,vague,3,,,
chick pea,,chickpea,chickpea,f,2,protein,legume,bean,,,complete,,,,
chicken burger,,burger with chicken patty,burger with chicken patty,f,2,"grain, protein","wheat, poultry",chicken,,,vague,3,,,
chicken leg,,,,f,2,protein,poultry,chicken,saturated fat,,complete,3,,,
chicken nugget,,chicken nugget,,f,2,"protein, grain","poultry, wheat",chicken,"saturated fat, fried ",,complete,4,,,
chicken strip,,chicken strip,,f,2,"protein, grain","poultry, wheat",chicken,"saturated fat, fried ",,complete,4,,,
chicken tender,,chicken tender,,f,2,"protein, grain","poultry, wheat",chicken,"saturated fat, fried ",,complete,4,,,
chicory,,,,f,1,vegetable,leafy,,,,vague,,,,
chip guacamole,,chips and guacamole,chips and guacamole,f,2,"grain, fruit ","corn, stone fruit",,"unsaturated fat, fried ",,incomplete,4,,,
chlorella,,,,f,1,,algae,,,,vague,,,,
choc chip,,chocolate chip,chocolate chip,f,2,dessert/sweet treat,chocolate,,added sugars,,complete,4,,,
chocolate biscuit,,chocolate biscuit,chocolate biscuit,f,2,grain,"wheat, whole grain ",,added sugars,,complete,,,,
chocolate candy,,chocolate,chocolate,f,2,dessert/sweet treat,chocolate,,added sugars,,complete,,,,
chocolate cookie,,chocolate cookie,chocolate cookie,f,2,dessert/sweet treat,"chocolate, wheat, whole grain 	",,added sugars,,complete,,,,
chocolate ice cream,,chocolate ice cream,,f,3,"dessert/sweet treat, dairy","ice cream, chocolate",,"saturated fat, added sugar",,complete,4,,,
chutney,,,,f,1,other,,,,spread,vague,,,,
cocoa powder,,cocoa powder,cocoa powder,f,2,dessert/sweet treat,chocolate,,,,vague,,,,
coconut cream,,coconut cream,coconut cream,f,2,dairy alternative,,,,,vague,4,,,im honestly not sure for this one.
coffee cake,,coffee cake,,f,2,dessert/sweet treat,baked good,,"added sugars, saturated fats ",,complete,4,,,
collard,,,,f,1,vegetable,leafy,,,,vague,,,,
collard green,,collard greens,collard greens,f,2,vegetable,leafy,,,,complete,1,,,
coriander,,coriander,coriander,f,1,other,spice,,,,complete,,,,
corn cob,,corn on the cob,corn on the cob,f,2,"vegetable, grain",corn,,,,complete,,,,
cracker cheese,,cracker with cheese,cracker with cheese,f,2,"grain, dairy","wheat, cheese",,saturated fat,,incomplete,4,,,
cream cone,,ice cream cone,,f,2,grain,wheat,,,,vague,v,,,
cream stevia,,cream and stevia,cream and stevia,b,2,dairy,cream,,"sweetner, saturated fat ",,complete,4,,,
creme,,creme,,b,1,dairy,cream,,saturated fat,,complete,,,,
crepe,,crepe,crepe,f,1,"dairy, grain","wheat, milk ",,"added sugar, saturated fat",,complete,,,,
crispbread,,crispbread,crispbread crackers,f,1,grain,wheat,,highly processed,,,,,,
crumble,,crumble,crumble,f,1,dessert/sweet treat,"wheat, fruit ",,"added sugar, saturated fat",,vague,,,,
crumpet,,crumpet,crumpet,f,1,grain,wheat,,"added sugar, saturated fat ",,complete,,,,
cucumber salad,,cucumber salad,cucumber salad,f,2,fruit,berry,,,,complete,3,,,
cumin,,cumin,cumin,f,1,other,spice,,,seasoning,complete,,,,
curd,,curd,curd,f,1,dairy,milk,,saturated fat,,incomplete,,,,
curry chicken,,curry chicken,curry with chicken,f,2,"dairy, grain, protein","yogurt, rice, poultry",chicken,"fermented, saturated fats",,incomplete,3,,,
custard,,custard,,f,1,dairy,,,,,vague,,,,
dal,,lentils,,f,1,protein,legume,lentil,,,complete,,,,
dandelion,,,,f,1,vegetable,leafy,,,,vague,,,,
dark choc,,dark chocolate,dark chocolate,f,2,dessert/sweet treat,chocolate,,"added sugar, saturated fat ",,complete,4,,,
deviled egg,,deviled egg,deviled egg,f,2,"protein, dairy ","egg, mayo",,"saturated fat, unsaturated fat ",,incomplete,4,,,
dew,,,,f,1,,,,,,vague,,,,
dill,,dill,dill,f,1,vegetable,leafy,,,seasoning,incomplete,,,,
dill pickle,,dill pickle,dill pickle,f,2,fruit,berry,,"high sodium, fermented ",,incomplete,3,,,
dosa,,crepe,crepe,f,1,"dairy, grain","wheat, milk ",,"added sugar, saturated fat",,complete,,,,
dried apricot,,dried apricot,dried apricot,f,2,fruit,stone fruit,,"added sugar, saturated fat",,complete,1,,,
egg fried,,fried egg,fried egg,f,2,protein,egg,,"saturated fat, fried ",,incomplete,3,,,
egg omelette,,egg omelette,egg omelette,f,2,protein,egg,,saturated fat,,vague,3,,,
energy bar,,energy bar,energy bar,f,2,,,,,,vague,4,,,
evening primrose,,,,m,2,supplement,,,,,vague,v,,,
extra virgin olive oil,,extra virgin olive oil,,f,4,other,oil,,saturated fat,,complete,2,,,
ezekiel bread,ezekiel,sprouted whole grain bread,,f,2,grain,whole grain,,,,complete,3,,,
filet,,,,f,1,,,,,,vague,,,,
fillet,,,,f,1,,,,,,vague,,,,
fish chip,,fish and chip,fish and chip,f,2,"protein, grain, vegetable ","seafood, wheat, root",fish,"saturated fat, fried, high sodium ",,incomplete,4,,,
flapjack,,pancakes,flapjacks,f,1,grain,wheat,,"added sugar, saturated fat ",,complete,,pancake pancakes,,
flatbread,,flatbread,,f,1,grain,wheat,,saturated fat,,complete,,flat bread,,
fritos,,fritos chips,fritos chips,f,1,grain,corn,,"fried, highly processed, saturated fat ",,complete,,,,
fritter,,fritter,fritter,f,1,grain,,,,,vague,,,,
fudge,,fudge,,f,1,dessert/sweet treat,"chocolate, baked goods ",,,,,,,,
ginseng,,ginseng,,f,1,vegetable,root,,,,incomplete,,,,
gluten free bread,,gluten free bread,gluten free bread,f,3,grain,gluten-free,,gluten free,,incomplete,4,,,
gnocchi,,gnocchi,gnocchi,f,1,"vegetable, grain, protein","egg, root, wheat",,saturated fat,,incomplete,,,,
goji berry,,goji berry,,f,2,fruit,berry,,,,incomplete,1,,,
graham cracker,,graham cracker,,f,2,grain,wheat,,added sugar,,incomplete,4,,,
grass fed beef,,grass fed beef,,f,3,protein,red meat,beef,saturated fat,,complete,3,,,
grass fed butter,,grass fed butter,,f,3,dairy,butter,,saturated fat,,complete,2,,,
green olive,,green olive,green olive,f,2,fruit,,,,,complete,3,,,
green onion,,green onion,,f,2,vegetable,root,,,,complete,1,,,
green pea,,green pea,green pea,f,2,vegetable,,,,,incomplete,1,,,
green pepper,,green pepper,,f,2,fruit,berry,,,,incomplete,1,,,
guava,,guava,guava,f,1,fruit,,,,,complete,,,,
gummies,,gummies,gummies,f,1,dessert/sweet treat,candy,,added sugars,,complete,,,,
gummy,,gummy,gummy,f,1,dessert/sweet treat,candy,,added sugars,,complete,,,,
halloumi,,halloumi cheese,halloumi cheese,f,1,dairy,cheese,,fried,,complete,,,,
hemp heart,,hemp seed,shelled hemp seeds,f,2,seed,hemp,,,,complete,1,,,
herring,,herring fish,herring fish,f,1,protein,seafood,fish,unsaturated fat,,incomplete,,,,
hot sauce,,hot sauce,,f,2,other,sauce,,high sodium,sauce,incomplete,4,,,
hummus carrot,,hummus and carrots,hummus and carrots,f,2,"protein, vegetable","legume, root",bean,unsaturated fat,,complete,3,,,
ice cream cone,,ice cream cone,,f,3,"dairy, grain","ice cream, wheat",,"saturated fat, added sugar",,complete,4,,,
italian sausage,,italian sausage,italian sausage,f,2,protein,pork,,saturated fat,,incomplete,4,,,
jasmine rice,,jasmine rice,,f,2,grain,rice,,,,incomplete,1,,,
jello,,jello,jello,f,1,dessert/sweet treat,,,added sugar,,incomplete,,,,
kale spinach,,kale and spinach,kale and spinach,f,2,vegetable,leafy,,,,complete,1,,,
kebab,,kebab,kebab,f,1,protein,,,,,vague,,,,
kelp,,kelp,kelp,f,1,vegetable,leafy,,,,incomplete,,,,
kidney bean,,kidney bean,kidney beans,f,2,protein,legume,beans,,,complete,1,,,
lamb chop,,lamb chop,lamb chop,f,2,protein,red meat,lamb,saturated fat,,complete,3,,,
larabar,lara bar,granola bar,lara bar,f,1,"fruit, nut",,,"added sugar, unsaturated fat",bars,complete,,,,
licorice,,licorice,licorice,f,1,dessert/sweet treat,candy,,added sugar,,complete,,,,
linseed,,linseed,flax seed,f,1,seed,flax seed,,,,complete,,"flaxseed, flax seed ",,
lion mane,,lion mane,,f,2,other,mushroom,,,,vague,1,,,
loaf,,,,f,1,,,,,,vague,,,,
maca,,,,f,1,vegetable,root,,,,vague,,,,
macaroni cheese,,macaroni and cheese,macaroni and cheese,f,2,"grain, dairy","wheat, cheese, milk ",,saturated fat,,complete,4,mac cheese,,
mackerel,,mackerel fish,,f,1,protein,seafood,fish,unsaturated fat,,complete,,,,
mandarin orange,,,orange,f,2,fruit,citrus,,,,complete,1,,,
margarine,,margarine,margarine,f,1,vegetable,,,"saturated fat, unsaturated fat, highly processed, trans fat",spread,complete,,,,
marmalade,,marmalade,marmalade,f,1,fruit,citrus,,added sugars,spread,complete,,,,
marmite,marmite,marmite,marmite,f,1,grain,wheat,,"added sugar, unsaturated fat, high sodium, fermented",spread,complete,,,,
marshmallow,,marshmallow,,f,1,dessert/sweet treat,baked good,,added sugar,,complete,,,,
mash potato,,mashed potatoes,mashed potatoes,f,2,"vegetable, dairy","root, butter, milk ",,saturated fat,,incomplete,3,"mashed potato, mashed potatoes, mash potatos",,
mcmuffin,,mcmuffin,mcmuffin,f,1,"grain, protein","wheat, red meat ",pork,saturated fat,,vague,,,,
milk thistle,,milk thistle,,m,2,supplement,herb,,,,vague,v,,,
millet,,millet,,f,1,grain,cereal grain,,,,incomplete,,,,
mixed berry,,mixed berry,mixed berry,f,2,fruit,berry,,,,vague,1,,,
moringa,,moringa,moringa,f,1,other,plant,,,,vague,,,,
mousse,,mousse,mousse,f,1,"dessert/sweet treat, dairy","chocolate, cream",,"added sugart, saturated fat",,incomplete,,,,
mozzarella cheese,,mozzarella cheese,,f,2,dairy,cheese,,saturated fat,,complete,3,,,
multigrain,,,,f,1,grain,,,,,vague,,,,
mussel,,mussel,mussel,f,1,protein,seafood,shellfish,,,incomplete,,,put incomplete bc often there's things added to mussels.,
natural peanut butter,,natural peanut butter,peanut butter,f,3,nut,peanut,,"unsaturated fat, high sodium",,incomplete,1,,not sure if natural means no added sugars,
nettle,,nettle herb,,f,1,other,herb,,,,vague,,,not sure how it was consumed,
nut bar,,nut bar,,f,2,nut,,,unsaturated fat,,vague,4,,,
nut mix,,nut mix,,f,2,nut,,,unsaturated fat,,vague,1,,,
nutella,nutella,nutella,chocolate hazelnut spread,f,1,"nut, dessert/sweet treat, dairy","hazelnut, chocolate, milk ",,"saturated fat, added sugar",,complete,,,,
nutritional yeast,,nutritonal yeast,,f,2,grain,wheat,,,,vague,4,,,
oatcake,,oatcake,,f,1,"grain, dairy","butter, oat, wheat",,saturated fat,,vague,,,,
oatmeal cookie,,cookie,,f,2,"grain, dessert/sweet treat","oat, baked good ",,"added sugar, saturated fat",,incomplete,4,,,
oatmeal raisin,,cookie,oatmeal raisin cookie (?),f,2,"grain, fruit, dessert/sweet treat","oat, dried fruit, baked good ",,"added sugar, saturated fat",,vague,4,,,
okra,,okra,okra,f,1,vegetable,,,,,vague,,,,
oregano,,oregano,oregano,f,1,other,herb,,,,complete,,,,
overnight oat,,overnight oats,overnight oats,f,2,"grain, dairy","oat, milk ",,,,vague,3,,vague bc not sure if they used milk or milk substitute and if they added sugar,
paneer,,paneer cottage cheese,paneer cottage cheese,f,1,dairy,cheese,,saturated fat,,vague,,,,
panera,,,,f,1,,,,,,vague,,,,
paprika,,paprika,,f,1,other,spice,,,,complete,,,,
parsnip,,parsnip,,f,1,vegetable,root,,,,complete,,,,
pasta sauce,,pasta sauce,,f,2,other,sauce,,,,vague,3,,there are alot of different pasta sauces can't assume tomato sauce.,
paste,,,,f,1,,,,,,vague,,,,
pate,,pate,pate,f,1,"protein, vegetable",,,saturated fat,,vague,,,there's alot of different variations to pate,
peanut butter j,,peanut butter and jelly sandwich,peanut butter jelly,f,3,"grain, fruit, nut","wheat, peanut ",,"added sugar, highly processed",spread,complete,,"peanut butter jelly sandi, peanut butter jelly sandwich, pb j, peanut butter jelly sandwich",,
pea protein,,,,b,2,protein,protein powder,,,,vague,4,,,
peanut butter cracker,,crackers,peanut butter cracker,f,3,"grain, nut ","wheat, peanut ",,"added sugar, highly processed, high sodium, unsaturated fat ",,incomplete,4,,,
peanut butter cup,,chocolate peanut butter cup,chocolate peanut butter cup,f,3,"dessert/sweet treat, nut","candy, chocolate, peanut",,"added sugar, saturated fat, unsaturated fat",,complete,4,,,
penne,,penne pasta,penne pasta,f,1,grain,wheat,,,,vague,,,,
peppermint,,peppermint,,f,1,other,herb,,,,complete,,,,
persimmon,,persimmon,,f,1,fruit,berry,,,,complete,,,,
piece chocolate,,chocolate,chocolate,f,2,dessert/sweet treat,chocolate,,"added sugar, saturated fat",,complete,4,,,
pine nut,,pine nuts,pine nuts,f,2,nut,pine nut,,saturated fat,,complete,1,,,
pizza slice,,pizza,saturated fat,f,2,"grain, dairy","wheat, cheese",,high sodium,,vague,4,,,
plantain chip,,plantain chip,plantain chip,f,2,fruit,berry,,"fried, highly processed ",,complete,4,,,
polenta,,polenta,polenta,f,1,grain,corn,,saturated fat,,incomplete,,,,
popsicle,,popsicle,popsicle,f,1,"fruit, dessert/sweet treat ",popsicle,,added sugar,,vague,,,,
pork belly,,pork belly,,f,2,protein,pork,,saturated fat,,complete,3,,,
pork rind,,pork rind,,f,2,protein,pork,,"saturated fat, fried",,complete,4,,,
pork sausage,,pork sausage,,f,2,protein,pork,,saturated fat,,complete,4,,,
pork tenderloin,,pork tenderloin,,f,2,protein,pork,,saturated fat,,complete,3,,,
prosciutto,,prosciutto (cured pork),,f,1,protein,pork,,"saturated fat, high sodium",,complete,,,,
protein ball,,protein ball,,f,2,protein,,,,,vague,v,,,
provolone,,provolone cheese,provolone cheese,f,1,dairy,cheese,,saturated fat,,complete,,,,
pumpkin pie,,pumpkin pie,pumpkin pie,f,2,"dessert/sweet treat, fruit ","baked good, berry",,"added sugar, saturated fat, unsaturated fat",,incomplete,4,,,
puree,,"cooked food that has been ground, pressed, blended or sieved",,f,1,,,,,,vague,,,,
queso,,queso,queso,f,1,dairy,cheese,,,,vague,,,,
quest bar,quest,protein bar,quest protein bar,f,2,"protein, dairy",milk,,saturated fat,bars,,4,,,
quorn,quorn,quorn meat substitute,quorn,f,1,protein,,,,,vague,,,https://www.quorn.us/mycoprotein,
raisin bran,raisin bran,raisin bran cereal,raisin bran cereal,f,2,"grain, fruit","cereal grain, dried fruit ",,added sugar,,incomplete,4,,,
red bean,,red bean,red bean,f,2,protein,legume,bean,added sugar,,incomplete,1,,"could be red bean paste, not usually eaten without being sweetened",
red grape,,red grape,red grape,f,2,fruit,berry,,,,complete,1,,,
red lentil,,red lentil,red lentil,f,2,protein,legume,lentil,,,complete,1,,,
red potato,,red potato,red potato,f,2,vegetable,root,,,,complete,1,,,
reeses,reese's,chocolate peanut butter cup,chocolate peanut butter cup,f,1,"dessert/sweet treat, nut","candy, chocolate, peanut",,"added sugar, saturated fat, unsaturated fat",,complete,,,,
rhubarb,,rhubarb,rhubarb,f,1,vegetable,leafy,,,,incomplete,,,likely sweetened but not specified,
ribeye,,ribeye,,f,1,protein,red meat,beef,saturated fat,,complete,,,,
rice black,,black rice,black rice,f,2,grain,rice,,,,complete,1,,,
rice lentil,,rice with lentils,rice with lentils,f,2,"grain, protein","rice, legume",lentils,,,complete,1,,,
rice noodle,,rice noodles,rice noodles,f,2,grain,rice,,,,incomplete,1,,,
rice pudding,,rice pudding,,f,2,"grain, dairy, protein","rice, milk, egg",,"added sugar, saturated fat",,complete,4,,,
ricotta,,ricotta,ricotta,f,1,dairy,cheese,,saturated fat,,complete,,,,
rind,,,,f,1,,,,,,vague,,,,
risotto,,risotto,risotto,f,1,"grain, dairy","rice, cheese, butter ",,saturated fat,,vague,,,,
ritz cracker,ritz,cracker,,f,2,grain,wheat,,highly processed,,complete,4,,,
roast chicken,,chicken,roasted chicken,f,2,protein,poultry,chicken,saturated fat,,complete,3,,,
roast potato,,potato,roasted potato,f,2,vegetable,root,,,,complete,3,roasted potato,,
roasted potato,,potato,roasted potato,f,2,vegetable,root,,,,complete,3,roast potato,,
rolled oat,,oats,rolled oats,f,2,grain,oat,,,,complete,1,,,
romaine lettuce,,lettuce,,f,2,vegetable,leafy,,,,complete,1,,,
rosemary,,rosemary,,f,1,other,herb,,,,complete,,,,
roti,,indian flatbread,roti,f,1,grain,wheat,,saturated fat,,complete,,,,
rye toast,,rye bread,,f,2,grain,wheat,,high sodium,,complete,4,,,
saltine,,,,f,1,grain,wheat,,,,vague,,,,
samosa,,samosa,samosa,f,1,"grain, vegetable",,,,,vague,,,,
satsuma,,mandarin,,f,1,fruit,citrus,,,,complete,,,,
sausage patty,,sausage patty,,f,2,protein,red meat,pork,saturated fat,,incomplete,4,,,
sausage roll,,sausage roll,,f,2,protein,red meat,pork,saturated fat,,incomplete,4,,,
scallop,,scallop,,f,1,protein,seafood,shellfish,,,complete,,,,
seed almond,,almonds,almonds,f,2,nut,almond,,unsaturated fat,,vague,1,,,
seed chia,,chia seeds,chia seed,f,2,seed,chia seed,,unsaturated fat,,complete,1,chia seed,,
sesame seed,,sesame seeds,sesame seed,f,2,seed,sesame,,unsaturated fat,,complete,1,,,
shortbread,,shortbread,,f,1,"dessert/sweet treat, grain, dairy","baked good, wheat, butter",,"added sugar, saturated fat",,complete,,,,
shredded cheese,,cheese,,f,2,dairy,cheese,,saturated fat,,complete,3,,,
shredded wheat,,wheat,,f,2,grain,wheat,,,,complete,4,,,
sirloin,,sirloin,,f,1,protein,red meat,beef,saturated fat,,complete,,,,
snap pea,,snap peas,,f,2,protein,legume,bean,,,complete,1,,,
special k,special k,cereal,special k cereal,f,2,grain,cereal grain,,,,incomplete,4,,,
spelt,,wheat?,spelt wheat,f,1,grain,wheat,,,,complete,,,,
spring mix,,,,f,2,vegetable,leafy,,,,vague,1,,,
sriracha,sriracha,sriracha sauce,,f,1,fruit,berry,,,sauce,complete,,,,
steamed broccoli,,broccoli,,f,2,vegetable,leafy,,,,complete,1,,,
strawberry blueberry,,strawberries and blueberries,strawberries and blueberries,f,2,fruit,berry,,,,complete,1,,,
strawberry jam,,stawberry jam,,f,2,fruit,berry,,added sugar,,complete,3,,,
sultana,,white raisin,,f,1,fruit,berry,,added sugar,,complete,,,,
sweet corn,,corn,,f,2,vegetable,,,,,complete,1,sweetcorn,,
sweet pepper,,pepper,,f,2,fruit,berry,,added sugar,,complete,1,,,
sweet sour,,sweet and sour sauce,,f,2,other,sauce,,added sugar,sauce,vague,4,,,
sweetcorn,,corn,,f,1,vegetable,,,,,complete,1,sweet corn,,
swiss chard,,swiss chard,,f,2,vegetable,leafy,,,,complete,1,,,
swiss cheese,,cheese,,f,2,dairy,cheese,,saturated fat,,complete,3,,,
tempeh,,tempeh,,f,1,protein,legume,bean,,,complete,,,,
tenderloin,,,,f,1,protein,,,,,vague,,,,
tilapia,,tilapia,tilapia,f,1,protein,seafood,fish,,,complete,,,,
toast cheese,,toast with cheese,toast with cheese,f,2,"grain, dairy","wheat, cheese",,saturated,,complete,4,,,
toast egg,,toast with egg,toast with egg,f,2,"grain, protein","wheat, egg",,saturated,,complete,4,,,
toast jam,,toast with jam,toast with jam,f,2,"grain, fruit","berry, wheat",,"added sugars, high sodium",,complete,4,,,
toffee,,toffee,toffee,f,1,"dessert/sweet treat, dairy","butter, candy",,added sugars,,complete,,,,
